Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mq2e,Manipulation: Randomise questionnaire elements?,Question Key,Response,branch-s3b7,branch-dgjt
2,1753978554256,31/07/2025 16:15,1753978551155,1,31/07/2025 17:15,234742,9,questionnaire-fif4,,48464067,BLINDED,13904200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1739x979,1724x890,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,90542,Eligible,Voucher
1,1753985511875,31/07/2025 18:11,1753985539905,1,31/07/2025 19:12,234742,9,questionnaire-fif4,,48466056,BLINDED,13904660,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,,Participant Info Sheet,8,selfreport_probe,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1753985549734,31/07/2025 18:12,1753985577828,1,31/07/2025 19:12,234742,9,questionnaire-fif4,,48466056,BLINDED,13904660,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,37924,Eligible,Voucher
1,1754042940401,01/08/2025 10:09,1754042940272,1,01/08/2025 11:09,234742,9,questionnaire-fif4,,48474385,BLINDED,13907028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1440x900,1440x797,,,,Participant Info Sheet,8,selfreport_probe,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754042943970,01/08/2025 10:09,1754042943876,1,01/08/2025 11:09,234742,9,questionnaire-fif4,,48474385,BLINDED,13907028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1440x900,1440x797,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,3604,Eligible,Voucher
1,1754042489877,01/08/2025 10:01,1754042489797,1,01/08/2025 11:01,234742,9,questionnaire-fif4,,48474254,BLINDED,13906995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1912x962,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754042498524,01/08/2025 10:01,1754042498504,1,01/08/2025 11:01,234742,9,questionnaire-fif4,,48474254,BLINDED,13906995,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1897x962,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,8708,Eligible,Voucher
1,1754044849115,01/08/2025 10:40,1754044848573,1,01/08/2025 11:40,234742,9,questionnaire-fif4,,48474959,BLINDED,13907280,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1528x738,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,No Voucher
2,1754044891233,01/08/2025 10:41,1754044890629,1,01/08/2025 11:41,234742,9,questionnaire-fif4,,48474959,BLINDED,13907280,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x738,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,42056,Eligible,No Voucher
1,1754045473689,01/08/2025 10:51,1754045472788,1,01/08/2025 11:51,234742,9,questionnaire-fif4,,48475085,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1280x566,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754045562378,01/08/2025 10:52,1754045561528,1,01/08/2025 11:52,234742,9,questionnaire-fif4,,48475085,BLINDED,13907333,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1265x566,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,88740,Eligible,Voucher
1,1754047578400,01/08/2025 11:26,1754047578295,1,01/08/2025 12:26,234742,9,questionnaire-fif4,,48475708,BLINDED,13907541,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1470x956,1456x831,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,
2,1754047669048,01/08/2025 11:27,1754047669009,1,01/08/2025 12:27,234742,9,questionnaire-fif4,,48475708,BLINDED,13907541,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1470x956,1456x831,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,90714,Eligible,
1,1754048721496,01/08/2025 11:45,1754048721346,1,01/08/2025 12:45,234742,9,questionnaire-fif4,,48476120,BLINDED,13907670,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1680x1050,1680x970,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,No Voucher
2,1754048731951,01/08/2025 11:45,1754048731818,1,01/08/2025 12:45,234742,9,questionnaire-fif4,,48476120,BLINDED,13907670,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1680x1050,1680x970,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,10472,Eligible,No Voucher
1,1754048935695,01/08/2025 11:48,1754048935537,1,01/08/2025 12:48,234742,9,questionnaire-fif4,,48476203,BLINDED,13907689,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x840,,,,Participant Info Sheet,8,selfreport_probe,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754048974012,01/08/2025 11:49,1754048973868,1,01/08/2025 12:49,234742,9,questionnaire-fif4,,48476203,BLINDED,13907689,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1455x840,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,38331,Eligible,Voucher
1,1754052064851,01/08/2025 12:41,1754052065115,1,01/08/2025 13:41,234742,9,questionnaire-fif4,,48477559,BLINDED,13908207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x695,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754052151429,01/08/2025 12:42,1754052151742,1,01/08/2025 13:42,234742,9,questionnaire-fif4,,48477559,BLINDED,13908207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1521x695,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,86628,Eligible,Voucher
1,1754063398316,01/08/2025 15:49,1754063396003,1,01/08/2025 16:49,234742,9,questionnaire-fif4,,48482622,BLINDED,13909522,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1495x707,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754063480689,01/08/2025 15:51,1754063478419,1,01/08/2025 16:51,234742,9,questionnaire-fif4,,48482622,BLINDED,13909522,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1481x707,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,82416,Eligible,Voucher
1,1754066064925,01/08/2025 16:34,1754066065703,1,01/08/2025 17:34,234742,9,questionnaire-fif4,,48483373,BLINDED,13909736,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x864,1536x695,,,,Participant Info Sheet,8,selfreport_probe,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754066081928,01/08/2025 16:34,1754066082728,1,01/08/2025 17:34,234742,9,questionnaire-fif4,,48483373,BLINDED,13909736,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x864,1521x695,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,17026,Eligible,Voucher
1,1754067348154,01/08/2025 16:55,1754067347908,1,01/08/2025 17:55,234742,9,questionnaire-fif4,,48483610,BLINDED,13909813,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x746,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,No Voucher
2,1754067351717,01/08/2025 16:55,1754067351514,1,01/08/2025 17:55,234742,9,questionnaire-fif4,,48483610,BLINDED,13909813,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x746,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,3606,Eligible,No Voucher
1,1754125407619,02/08/2025 09:03,1754125407547,1,02/08/2025 10:03,234742,9,questionnaire-fif4,,48488271,BLINDED,13911092,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1470x956,1470x839,,,,Participant Info Sheet,8,selfreport_probe,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754125425599,02/08/2025 09:03,1754125425532,1,02/08/2025 10:03,234742,9,questionnaire-fif4,,48488271,BLINDED,13911092,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1470x956,1470x839,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,17985,Eligible,Voucher
1,1754164696921,02/08/2025 19:58,1754164696862,1,02/08/2025 20:58,234742,9,questionnaire-fif4,,48493050,BLINDED,13912295,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x738,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754164747210,02/08/2025 19:59,1754164747198,1,02/08/2025 20:59,234742,9,questionnaire-fif4,,48493050,BLINDED,13912295,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x738,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,50336,Eligible,Voucher
1,1754256165238,03/08/2025 21:22,1754256165099,1,03/08/2025 22:22,234742,9,questionnaire-fif4,,48501495,BLINDED,13914804,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1534x743,,,,Participant Info Sheet,8,selfreport_probe,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754256170373,03/08/2025 21:22,1754256170298,1,03/08/2025 22:22,234742,9,questionnaire-fif4,,48501495,BLINDED,13914804,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1519x743,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,5199,Eligible,Voucher
1,1754309033083,04/08/2025 12:03,1754309093454,1,04/08/2025 13:04,234742,9,questionnaire-fif4,,48515045,BLINDED,13919253,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1272x594,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754309038664,04/08/2025 12:03,1754309098957,1,04/08/2025 13:04,234742,9,questionnaire-fif4,,48515045,BLINDED,13919253,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1257x594,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,5503,Eligible,Voucher
1,1754312716939,04/08/2025 13:05,1754312716831,1,04/08/2025 14:05,234742,9,questionnaire-fif4,,48516802,BLINDED,13919855,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1504x1003,750x867,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754312736988,04/08/2025 13:05,1754312736919,1,04/08/2025 14:05,234742,9,questionnaire-fif4,,48516802,BLINDED,13919855,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1504x1003,735x867,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,20088,Eligible,Voucher
1,1754314445507,04/08/2025 13:34,1754314445390,1,04/08/2025 14:34,234742,9,questionnaire-fif4,,48517498,BLINDED,13920088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1306x669,,,,Participant Info Sheet,8,selfreport_probe,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754314466166,04/08/2025 13:34,1754314466002,1,04/08/2025 14:34,234742,9,questionnaire-fif4,,48517498,BLINDED,13920088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1306x669,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,20612,Eligible,Voucher
1,1754315415615,04/08/2025 13:50,1754315432679,1,04/08/2025 14:50,234742,9,questionnaire-fif4,,48517860,BLINDED,13920225,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1920x1080,1920x919,,,,Participant Info Sheet,8,selfreport_probe,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754315591113,04/08/2025 13:53,1754315608117,1,04/08/2025 14:53,234742,9,questionnaire-fif4,,48517860,BLINDED,13920225,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1920x1080,1920x919,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,175438,Eligible,Voucher
1,1754389431095,05/08/2025 10:23,1754389426656,1,05/08/2025 11:23,234742,9,questionnaire-fif4,,48530647,BLINDED,13924121,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x746,,,,Participant Info Sheet,8,selfreport_probe,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754389533160,05/08/2025 10:25,1754389528759,1,05/08/2025 11:25,234742,9,questionnaire-fif4,,48530647,BLINDED,13924121,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x746,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,102103,Eligible,Voucher
1,1753278738901,23/07/2025 13:52,1753278738935,1,23/07/2025 14:52,234742,9,questionnaire-fif4,,48267123,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1753278894326,23/07/2025 13:54,1753278894394,1,23/07/2025 14:54,234742,9,questionnaire-fif4,,48267123,BLINDED,13865493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,155459,Eligible,Voucher
1,1754400557769,05/08/2025 13:29,1754400557649,1,05/08/2025 14:29,234742,9,questionnaire-fif4,,48533742,BLINDED,13925040,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754400765487,05/08/2025 13:32,1754400765269,1,05/08/2025 14:32,234742,9,questionnaire-fif4,,48533742,BLINDED,13925040,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,207620,Eligible,Voucher
1,1754408556648,05/08/2025 15:42,1754408556601,1,05/08/2025 16:42,234742,9,questionnaire-fif4,,48536323,BLINDED,13925905,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1200,1920x1039,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754408592766,05/08/2025 15:43,1754408592755,1,05/08/2025 16:43,234742,9,questionnaire-fif4,,48536323,BLINDED,13925905,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1200,1905x1039,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,36154,Eligible,Voucher
1,1754421494549,05/08/2025 19:18,1754421493949,1,05/08/2025 20:18,234742,9,questionnaire-fif4,,48540191,BLINDED,13926988,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 136.0.0.0,1536x864,1536x730,,,,Participant Info Sheet,8,selfreport_probe,No,BEGIN QUESTIONNAIRE,,Eligible,No Voucher
2,1754421500154,05/08/2025 19:18,1754421499472,1,05/08/2025 20:18,234742,9,questionnaire-fif4,,48540191,BLINDED,13926988,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 136.0.0.0,1536x864,1536x730,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,5523,Eligible,No Voucher
1,1754484041336,06/08/2025 12:40,1754484039313,1,06/08/2025 13:40,234742,9,questionnaire-fif4,,48548368,BLINDED,13929615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x945,,,,Participant Info Sheet,8,selfreport_probe,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754484125690,06/08/2025 12:42,1754484123660,1,06/08/2025 13:42,234742,9,questionnaire-fif4,,48548368,BLINDED,13929615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1905x945,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,84347,Eligible,Voucher
1,1754551691317,07/08/2025 07:28,1754551692130,1,07/08/2025 08:28,234742,9,questionnaire-fif4,,48568966,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754551907136,07/08/2025 07:31,1754551907898,1,07/08/2025 08:31,234742,9,questionnaire-fif4,,48568966,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,215768,Eligible,Voucher
1,1754570114107,07/08/2025 12:35,1754570114830,1,07/08/2025 13:35,234742,9,questionnaire-fif4,,48579135,BLINDED,13935420,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,,Participant Info Sheet,8,selfreport_probe,No,BEGIN QUESTIONNAIRE,,Eligible,No Voucher
2,1754570230093,07/08/2025 12:37,1754570230849,1,07/08/2025 13:37,234742,9,questionnaire-fif4,,48579135,BLINDED,13935420,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,116018,Eligible,No Voucher
1,1754741983354,09/08/2025 12:19,1754741982975,1,09/08/2025 13:19,234742,9,questionnaire-fif4,,48616851,BLINDED,13942867,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1313x692,,,,Participant Info Sheet,8,selfreport_probe,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754741988806,09/08/2025 12:19,1754741988492,1,09/08/2025 13:19,234742,9,questionnaire-fif4,,48616851,BLINDED,13942867,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1313x692,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,5518,Eligible,Voucher
1,1754838506242,10/08/2025 15:08,1754838424378,1,10/08/2025 16:07,234742,9,questionnaire-fif4,,48627720,BLINDED,13944689,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x953,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754838563523,10/08/2025 15:09,1754838481697,1,10/08/2025 16:08,234742,9,questionnaire-fif4,,48627720,BLINDED,13944689,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1905x953,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,57319,Eligible,Voucher
1,1755055432578,13/08/2025 03:23,1755055432408,1,13/08/2025 04:23,234742,9,questionnaire-fif4,,48669104,BLINDED,13953935,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1512x982,1494x693,,,,Participant Info Sheet,8,selfreport_probe,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1755055615660,13/08/2025 03:26,1755055615331,1,13/08/2025 04:26,234742,9,questionnaire-fif4,,48669104,BLINDED,13953935,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1512x982,1494x693,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,182923,Eligible,Voucher
1,1753546845076,26/07/2025 16:20,1753546845767,1,26/07/2025 17:20,234742,9,questionnaire-fif4,,48326458,BLINDED,13878596,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,,Participant Info Sheet,8,selfreport_probe,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1753546871755,26/07/2025 16:21,1753546872502,1,26/07/2025 17:21,234742,9,questionnaire-fif4,,48326458,BLINDED,13878596,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,Participant Info Sheet,8,selfreport_probe,No,END QUESTIONNAIRE,26736,Eligible,Voucher
1,1754328758947,04/08/2025 17:32,1754328759972,1,04/08/2025 18:32,234742,9,questionnaire-fif4,,48522509,BLINDED,13921803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x800,1225x676,,,,Participant Info Sheet,8,probe_selfreport,No,BEGIN QUESTIONNAIRE,,Eligible,Voucher
2,1754328764397,04/08/2025 17:32,1754328765478,1,04/08/2025 18:32,234742,9,questionnaire-fif4,,48522509,BLINDED,13921803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x800,1210x676,,,,Participant Info Sheet,8,probe_selfreport,No,END QUESTIONNAIRE,5506,Eligible,Voucher
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
